Temp_Imbalance,Pressure_Imbalance,Gas_Utilization,TOTAL_K,K_LM,K_MU,cluster,Channeling_Flag
2.7038954311160097,0.009347284134209932,0.47354567355287025,2.26034686090943,2.4045844577554045,2.2670477883768587,0,0
14.221850000000003,0.06089000000000011,0.47822064919546503,2.17795,2.5899754688552163,1.7169634134708687,0,0
7.701999999999998,0.006969999999999921,0.4788414815332716,2.23464,3.7172319425962415,1.8636947196382485,0,0
5.1791999999999945,0.009039999999999937,0.48639288334485853,2.18433,3.078727055956608,1.447282012710592,0,0
7.764499999999998,0.006189999999999918,0.45965742101396034,2.07166,2.371587367156108,1.9188061594333436,0,0
2.999026956858998,0.008652461085630003,0.48897838941756544,2.70842495486729,3.1356322116119832,2.5238300128317515,0,0
7.301851598231899,0.009066568706889822,0.47791815568888124,2.3061218434926,2.4374431282879754,2.44597509683836,0,0
2.870695884378293,0.01253367661055993,0.47966011908309913,2.47441925999837,2.652249681284823,2.5485132349815682,0,0
11.432000000000002,0.00859000000000032,0.4855508848409362,2.34637,3.4528956032489027,1.838510629967503,0,0
1.9416999999999973,0.007710000000000106,0.47786012440501524,2.19448,2.253050706566916,2.5300110201643773,0,0
8.404605596917008,0.009371611744170005,0.4962133061171262,2.35509672276172,2.6592579949740704,2.0306533750252695,0,0
31.045000000000016,0.017430000000000057,0.5008691220982694,2.31541,2.541335693317216,1.6037386412808308,0,0
6.216850163423899,0.008859196621520127,0.4812954954656012,2.43311896283198,2.9630014753073532,2.721883032067781,0,0
7.200767181473694,0.008923891230240066,0.48784113193951756,2.33551133676661,2.4093471474520514,2.551454100508691,0,0
4.7492284916201015,0.022787541899441432,0.48728187387700306,2.242546536312849,2.3879039838161598,1.3556992895707243,0,0
6.820899999999995,0.004929999999999879,0.48101901971495253,2.06207,3.8555372230863005,1.77912395589397,0,0
3.1733489926444776,0.05873982921794951,0.4835340712174271,2.5811054792897803,2.6884015015828546,2.578058467902762,0,0
4.9535308802174,0.010406083630980056,0.48832965287622127,2.38022754127219,2.531028443630788,2.3105515261578025,0,0
4.6464,0.0046399999999999775,0.47585759438120634,2.343195,2.6799632912019127,2.158041349624892,0,0
6.533233521582304,0.009646807524089862,0.4805837658886915,2.43217064508003,2.602254756333329,2.338713746179311,0,0
4.9780803161645935,0.008307472748769973,0.4807849155945519,2.46585732729991,2.2591026528264537,2.8622764896358035,0,0
29.75779999999999,0.007550000000000168,0.44490830475622484,2.16129,2.383378118072631,2.8264600948145255,0,0
49.93199999999999,0.00890000000000013,0.480484246666978,2.17324,2.6583164301150415,2.483546036755151,0,0
8.687168239616199,0.00833448219849009,0.48531302922577535,2.27033026262028,2.449328020945648,2.3408844287200865,0,0
5.4144000000000005,0.006129999999999969,0.47156174753824964,2.05134,2.106356590224532,2.188504086675537,0,0
5.589444424826105,0.011561647475049952,0.4434964428111158,2.70040849186739,2.0105625394760835,3.6076928294388257,0,0
2.486361586638509,0.010022763689820025,0.47373629960966757,2.52644842840815,3.1420830323705564,2.469746570278834,0,0
4.455576244421394,0.00918588044059998,0.46252846966214173,2.43997234230298,2.8349373263374944,2.7680620702918417,0,0
6.834467815699668,0.009019402730375603,0.4731907324328372,2.354184590443686,2.288651905539089,2.8719905248751103,0,0
12.17430227401016,0.13351554917474306,0.46316454588570893,3.4012876709178435,1.495721903293307,6.764515536927399,-1,1
4.913694152904199,0.01833740917384996,0.4798578307733353,2.5043641086253,2.8154770135803857,2.4130251198326884,0,0
8.437261669614792,0.007581485457500037,0.46221517904929205,2.14705293897555,2.581984806980646,2.250937261279709,0,0
3.580553454448392,0.009286938243759923,0.45630474798511067,2.45516597982985,2.66182209340269,2.7118991000628254,0,0
10.34599999999999,0.007260000000000044,0.42468642599065887,2.07828,5.229294047630922,1.469376090047046,0,0
